1008	100	185.579
1008	109	163.205
1008	119	139.696
1008	129	124.773
1008	140	101.483
1008	153	87.111
1008	166	70.265
1008	181	58.278
1008	197	42.891
1008	214	35.168
1008	233	26.217
1008	254	18.781
1008	276	12.578
1008	301	7.5
1008	327	3.719
1008	356	1.462
1008	388	0.345
1008	422	0.029
1008	459	0.0
1008	500	0.0
1138	100	260.747
1138	109	226.006
1138	119	206.419
1138	129	175.509
1138	140	146.649
1138	153	127.267
1138	166	105.687
1138	181	83.599
1138	197	66.396
1138	214	55.275
1138	233	40.11
1138	254	31.152
1138	276	22.015
1138	301	16.169
1138	327	10.131
1138	356	5.931
1138	388	2.672
1138	422	0.927
1138	459	0.138
1138	500	0.003
1284	100	363.268
1284	109	303.344
1284	119	274.838
1284	129	242.973
1284	140	209.672
1284	153	173.689
1284	166	146.384
1284	181	118.153
1284	197	99.648
1284	214	77.455
1284	233	60.81
1284	254	49.034
1284	276	39.026
1284	301	27.328
1284	327	19.059
1284	356	13.985
1284	388	8.195
1284	422	4.449
1284	459	1.758
1284	500	0.4
1450	100	397.241
1450	109	375.881
1450	119	320.033
1450	129	297.415
1450	140	253.092
1450	153	221.069
1450	166	192.26
1450	181	156.508
1450	197	134.317
1450	214	114.384
1450	233	92.826
1450	254	70.083
1450	276	56.26
1450	301	43.187
1450	327	32.208
1450	356	23.862
1450	388	15.711
1450	422	10.374
1450	459	5.984
1450	500	2.949
1637	100	405.246
1637	109	376.099
1637	119	327.255
1637	129	283.164
1637	140	258.228
1637	153	231.61
1637	166	203.69
1637	181	182.97
1637	197	148.044
1637	214	145.987
1637	233	110.716
1637	254	88.828
1637	276	75.759
1637	301	59.777
1637	327	46.848
1637	356	34.199
1637	388	24.757
1637	422	18.982
1637	459	11.957
1637	500	7.201
1848	100	345.311
1848	109	309.472
1848	119	289.514
1848	129	274.39
1848	140	244.937
1848	153	233.279
1848	166	200.447
1848	181	175.641
1848	197	166.451
1848	214	141.342
1848	233	119.104
1848	254	101.533
1848	276	84.364
1848	301	70.669
1848	327	60.73
1848	356	46.269
1848	388	35.072
1848	422	26.297
