1008	100	349.538
1008	109	294.771
1008	119	272.301
1008	129	237.124
1008	140	200.885
1008	153	167.623
1008	166	145.267
1008	181	119.383
1008	197	95.75
1008	214	74.629
1008	233	54.812
1008	254	41.289
1008	276	28.663
1008	301	17.949
1008	327	8.609
1008	356	3.281
1008	388	0.802
1008	422	0.066
1008	459	0.001
1008	500	0.0
1138	100	502.214
1138	109	440.738
1138	119	383.272
1138	129	334.683
1138	140	290.488
1138	153	246.871
1138	166	199.243
1138	181	168.495
1138	197	134.64
1138	214	110.587
1138	233	88.758
1138	254	68.175
1138	276	50.932
1138	301	36.606
1138	327	23.829
1138	356	13.857
1138	388	6.234
1138	422	1.917
1138	459	0.322
1138	500	0.007
1284	100	693.874
1284	109	626.533
1284	119	553.788
1284	129	481.626
1284	140	413.589
1284	153	375.547
1284	166	309.043
1284	181	248.903
1284	197	205.674
1284	214	167.318
1284	233	131.259
1284	254	100.455
1284	276	78.97
1284	301	58.696
1284	327	42.986
1284	356	29.494
1284	388	19.494
1284	422	10.01
1284	459	3.994
1284	500	0.91
1450	100	897.07
1450	109	777.505
1450	119	719.579
1450	129	631.496
1450	140	573.202
1450	153	481.92
1450	166	424.08
1450	181	357.819
1450	197	306.892
1450	214	235.276
1450	233	201.219
1450	254	154.026
1450	276	119.445
1450	301	92.496
1450	327	66.721
1450	356	49.729
1450	388	35.195
1450	422	23.735
1450	459	14.163
1450	500	7.179
1637	100	959.567
1637	109	870.391
1637	119	799.036
1637	129	717.343
1637	140	639.362
1637	153	559.191
1637	166	505.182
1637	181	431.991
1637	197	374.811
1637	214	323.081
1637	233	261.847
1637	254	208.373
1637	276	173.392
1637	301	137.61
1637	327	107.334
1637	356	79.524
1637	388	57.184
1637	422	39.92
1637	459	27.162
1637	500	17.095
1848	100	863.481
1848	109	816.571
1848	119	741.206
1848	129	706.37
1848	140	615.356
1848	153	573.912
1848	166	505.08
1848	181	452.499
1848	197	397.327
1848	214	353.339
1848	233	302.555
1848	254	244.527
1848	276	208.791
1848	301	172.055
1848	327	136.888
1848	356	110.613
1848	388	83.044
1848	422	63.355
1848	459	43.831
1848	500	29.689
2086	100	685.832
2086	109	650.297
2086	119	618.399
2086	129	583.852
2086	140	532.205
2086	153	484.561
2086	166	446.086
2086	181	410.136
2086	197	366.51
2086	214	329.326
2086	233	280.977
2086	254	248.611
2086	276	214.49
2086	301	184.034
2086	327	150.444
2086	356	127.645
2086	388	101.596
2086	422	80.392
2086	459	59.385
2086	500	45.145
2354	100	465.412
2354	109	441.36
2354	119	436.375
2354	129	401.444
2354	140	390.2
2354	153	365.242
2354	166	336.223
2354	181	311.949
2354	197	290.14
2354	214	258.361
2354	233	233.083
2354	254	211.458
2354	276	189.411
2354	301	160.023
2354	327	144.128
2354	356	121.948
2354	388	101.301
2354	422	86.343
2354	459	70.133
2354	500	52.313
2658	100	268.511
2658	109	259.307
2658	119	256.657
2658	129	243.801
2658	140	231.522
2658	153	230.308
2658	166	222.432
2658	181	209.128
2658	197	192.345
2658	214	184.936
2658	233	170.946
2658	254	152.886
2658	276	146.881
2658	301	122.714
2658	327	116.719
2658	356	98.261
2658	388	84.795
2658	422	72.515
2658	459	62.804
2658	500	51.083
3000	100	129.757
3000	109	132.045
3000	119	126.627
3000	129	126.816
3000	140	124.156
3000	153	123.22
3000	166	122.185
3000	181	113.478
3000	197	114.354
3000	214	108.08
3000	233	101.649
3000	254	92.946
3000	276	88.736
3000	301	81.979
3000	327	75.893
3000	356	68.698
3000	388	62.767
3000	422	52.226
3000	459	45.95
3000	500	40.351
300	100	0.243
300	109	0.072
300	119	0.01
300	129	0.0
300	140	0.0
300	153	0.0
300	166	0.0
300	181	0.001
300	197	0.002
300	214	0.003
300	233	0.004
300	254	0.003
300	276	0.002
300	301	0.002
300	327	0.001
300	356	0.001
300	388	0.001
300	422	0.0
300	459	0.0
300	500	0.0
339	100	1.45
339	109	0.679
339	119	0.21
339	129	0.048
339	140	0.004
339	153	0.0
339	166	0.0
339	181	0.0
339	197	0.0
339	214	0.002
339	233	0.003
339	254	0.004
339	276	0.003
339	301	0.002
339	327	0.001
339	356	0.001
339	388	0.001
339	422	0.001
339	459	0.0
339	500	0.0
382	100	4.786
382	109	2.775
382	119	1.321
382	129	0.536
382	140	0.135
382	153	0.022
382	166	0.001
382	181	0.0
382	197	0.0
382	214	0.0
382	233	0.001
382	254	0.003
382	276	0.004
382	301	0.004
382	327	0.003
